anio_enfr,prov_id,prov_nombre,region,grupo_edad_amp,sexo,defun_n,defun_mean,lx,nLx,ndx,nMx,nqx,Tx,ex,avp_dm
2009,26,Chubut,Patagonia Sur,75+,Varón,60,20,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,185.964518408921
2009,30,Entre Ríos,Centro,20 a 29,Mujer,2,0.666666666666667,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,40.2686492918294
2009,30,Entre Ríos,Centro,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2009,30,Entre Ríos,Centro,30 a 44,Mujer,7,2.33333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,118.335204130585
2009,30,Entre Ríos,Centro,30 a 44,Varón,3,1,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,45.3386501397284
2009,30,Entre Ríos,Centro,45 a 59,Mujer,29,9.66666666666667,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,352.258787571877
2009,30,Entre Ríos,Centro,45 a 59,Varón,45,15,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,471.396428592646
2009,30,Entre Ríos,Centro,60 a 74,Mujer,131,43.6666666666667,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,1007.89155550122
2009,30,Entre Ríos,Centro,60 a 74,Varón,154,51.3333333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,967.243313724308
2009,30,Entre Ríos,Centro,75+,Mujer,198,66,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,773.1490973033
2009,30,Entre Ríos,Centro,75+,Varón,146,48.6666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,452.513661461708
2009,34,Formosa,NEA,20 a 29,Mujer,0,0,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,0
2009,34,Formosa,NEA,20 a 29,Varón,1,0.333333333333333,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,18.2188574623216
2009,34,Formosa,NEA,30 a 44,Mujer,11,3.66666666666667,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,185.955320776634
2009,34,Formosa,NEA,30 a 44,Varón,7,2.33333333333333,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,105.790183659366
2009,34,Formosa,NEA,45 a 59,Mujer,42,14,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,510.167899242029
2009,34,Formosa,NEA,45 a 59,Varón,31,10.3333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,324.739761919378
2009,34,Formosa,NEA,60 a 74,Mujer,109,36.3333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,838.627324806355
2009,34,Formosa,NEA,60 a 74,Varón,102,34,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,640.641675323892
2009,34,Formosa,NEA,75+,Mujer,113,37.6666666666667,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,441.241656541782
2009,34,Formosa,NEA,75+,Varón,78,26,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,241.753873931597
2009,38,Jujuy,NOA1,20 a 29,Mujer,0,0,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,0
2009,38,Jujuy,NOA1,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2009,38,Jujuy,NOA1,30 a 44,Mujer,1,0.333333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,16.9050291615122
2009,38,Jujuy,NOA1,30 a 44,Varón,6,2,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,90.6773002794568
2009,38,Jujuy,NOA1,45 a 59,Mujer,20,6.66666666666667,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,242.937094877157
2009,38,Jujuy,NOA1,45 a 59,Varón,33,11,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,345.690714301274
2009,38,Jujuy,NOA1,60 a 74,Mujer,55,18.3333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,423.160576737152
2009,38,Jujuy,NOA1,60 a 74,Varón,82,27.3333333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,515.025660554502
2009,38,Jujuy,NOA1,75+,Mujer,48,16,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,187.430084194739
2009,38,Jujuy,NOA1,75+,Varón,46,15.3333333333333,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,142.57279744684
2009,42,La Pampa,Patagonia Norte,20 a 29,Mujer,0,0,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,0
2009,42,La Pampa,Patagonia Norte,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2009,42,La Pampa,Patagonia Norte,30 a 44,Mujer,1,0.333333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,16.9050291615122
2009,42,La Pampa,Patagonia Norte,30 a 44,Varón,2,0.666666666666667,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,30.225766759819
2009,42,La Pampa,Patagonia Norte,45 a 59,Mujer,6,2,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,72.881128463147
2009,42,La Pampa,Patagonia Norte,45 a 59,Varón,12,4,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,125.705714291372
2009,42,La Pampa,Patagonia Norte,60 a 74,Mujer,16,5.33333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,123.101258687171
2009,42,La Pampa,Patagonia Norte,60 a 74,Varón,27,9,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,169.581619938677
2009,42,La Pampa,Patagonia Norte,75+,Mujer,36,12,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,140.572563146054
2009,42,La Pampa,Patagonia Norte,75+,Varón,30,10,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,92.9822592044606
2009,46,La Rioja,Cuyo,20 a 29,Mujer,2,0.666666666666667,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,40.2686492918294
2009,46,La Rioja,Cuyo,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2009,46,La Rioja,Cuyo,30 a 44,Mujer,1,0.333333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,16.9050291615122
2009,46,La Rioja,Cuyo,30 a 44,Varón,7,2.33333333333333,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,105.790183659366
2009,46,La Rioja,Cuyo,45 a 59,Mujer,14,4.66666666666667,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,170.05596641401
2009,46,La Rioja,Cuyo,45 a 59,Varón,18,6,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,188.558571437058
2009,46,La Rioja,Cuyo,60 a 74,Mujer,35,11.6666666666667,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,269.284003378187
2009,46,La Rioja,Cuyo,60 a 74,Varón,45,15,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,282.636033231129
2009,46,La Rioja,Cuyo,75+,Mujer,23,7.66666666666667,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,89.8102486766459
2009,46,La Rioja,Cuyo,75+,Varón,17,5.66666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,52.6899468825277
2009,50,Mendoza,Cuyo,20 a 29,Mujer,2,0.666666666666667,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,40.2686492918294
2009,50,Mendoza,Cuyo,20 a 29,Varón,3,1,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,54.6565723869649
2009,50,Mendoza,Cuyo,30 a 44,Mujer,19,6.33333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,321.195554068732
2009,50,Mendoza,Cuyo,30 a 44,Varón,20,6.66666666666667,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,302.25766759819
2009,50,Mendoza,Cuyo,45 a 59,Mujer,88,29.3333333333333,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,1068.92321745949
2009,50,Mendoza,Cuyo,45 a 59,Varón,149,49.6666666666667,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,1560.84595245121
2009,50,Mendoza,Cuyo,60 a 74,Mujer,369,123,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,2839.02277847289
2009,50,Mendoza,Cuyo,60 a 74,Varón,512,170.666666666667,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,3215.7699780964
2009,50,Mendoza,Cuyo,75+,Mujer,492,164,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,1921.15836299608
2009,50,Mendoza,Cuyo,75+,Varón,383,127.666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,1187.07350917695
2009,54,Misiones,NEA,20 a 29,Mujer,1,0.333333333333333,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,20.1343246459147
2009,54,Misiones,NEA,20 a 29,Varón,2,0.666666666666667,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,36.4377149246433
2009,54,Misiones,NEA,30 a 44,Mujer,7,2.33333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,118.335204130585
2009,54,Misiones,NEA,30 a 44,Varón,14,4.66666666666667,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,211.580367318733
2009,54,Misiones,NEA,45 a 59,Mujer,45,15,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,546.608463473602
2009,54,Misiones,NEA,45 a 59,Varón,56,18.6666666666667,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,586.626666693071
2009,54,Misiones,NEA,60 a 74,Mujer,149,49.6666666666667,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,1146.38047152428
2009,54,Misiones,NEA,60 a 74,Varón,163,54.3333333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,1023.77052037053
2009,54,Misiones,NEA,75+,Mujer,166,55.3333333333333,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,648.19570784014
2009,54,Misiones,NEA,75+,Varón,119,39.6666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,368.829628177694
2009,58,Neuquén,Patagonia Norte,20 a 29,Mujer,1,0.333333333333333,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,20.1343246459147
2009,58,Neuquén,Patagonia Norte,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2009,58,Neuquén,Patagonia Norte,30 a 44,Mujer,3,1,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,50.7150874845366
2009,58,Neuquén,Patagonia Norte,30 a 44,Varón,0,0,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,0
2009,58,Neuquén,Patagonia Norte,45 a 59,Mujer,28,9.33333333333333,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,340.111932828019
2009,58,Neuquén,Patagonia Norte,45 a 59,Varón,43,14.3333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,450.445476210751
2009,58,Neuquén,Patagonia Norte,60 a 74,Mujer,78,26,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,600.118636099961
2009,58,Neuquén,Patagonia Norte,60 a 74,Varón,114,38,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,716.011284185527
2009,58,Neuquén,Patagonia Norte,75+,Mujer,129,43,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,503.718351273362
2009,58,Neuquén,Patagonia Norte,75+,Varón,96,32,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,297.543229454274
2009,62,Río Negro,Patagonia Norte,20 a 29,Mujer,0,0,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,0
2009,62,Río Negro,Patagonia Norte,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2009,62,Río Negro,Patagonia Norte,30 a 44,Mujer,3,1,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,50.7150874845366
2009,62,Río Negro,Patagonia Norte,30 a 44,Varón,2,0.666666666666667,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,30.225766759819
2009,62,Río Negro,Patagonia Norte,45 a 59,Mujer,14,4.66666666666667,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,170.05596641401
2009,62,Río Negro,Patagonia Norte,45 a 59,Varón,19,6.33333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,199.034047628006
2009,62,Río Negro,Patagonia Norte,60 a 74,Mujer,55,18.3333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,423.160576737152
2009,62,Río Negro,Patagonia Norte,60 a 74,Varón,67,22.3333333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,420.813649477459
2009,62,Río Negro,Patagonia Norte,75+,Mujer,75,25,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,292.85950655428
2009,62,Río Negro,Patagonia Norte,75+,Varón,78,26,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,241.753873931597
2009,66,Salta,NOA1,20 a 29,Mujer,0,0,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,0
2009,66,Salta,NOA1,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2009,66,Salta,NOA1,30 a 44,Mujer,6,2,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,101.430174969073
2009,66,Salta,NOA1,30 a 44,Varón,6,2,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,90.6773002794568
2009,66,Salta,NOA1,45 a 59,Mujer,51,17,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,619.489591936749
2009,66,Salta,NOA1,45 a 59,Varón,58,19.3333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,607.577619074966
2009,66,Salta,NOA1,60 a 74,Mujer,126,42,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,969.422412161475
2009,66,Salta,NOA1,60 a 74,Varón,161,53.6666666666667,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,1011.20891889359
2009,66,Salta,NOA1,75+,Mujer,156,52,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,609.147773632903
2009,66,Salta,NOA1,75+,Varón,91,30.3333333333333,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,282.04618625353
2009,70,San Juan,Cuyo,20 a 29,Mujer,1,0.333333333333333,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,20.1343246459147
2009,70,San Juan,Cuyo,20 a 29,Varón,2,0.666666666666667,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,36.4377149246433
2009,70,San Juan,Cuyo,30 a 44,Mujer,5,1.66666666666667,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,84.525145807561
2009,70,San Juan,Cuyo,30 a 44,Varón,8,2.66666666666667,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,120.903067039276
2009,70,San Juan,Cuyo,45 a 59,Mujer,46,15.3333333333333,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,558.75531821746
2009,70,San Juan,Cuyo,45 a 59,Varón,54,18,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,565.675714311175
2009,70,San Juan,Cuyo,60 a 74,Mujer,200,66.6666666666667,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,1538.76573358964
2009,70,San Juan,Cuyo,60 a 74,Varón,233,77.6666666666667,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,1463.4265720634
2009,70,San Juan,Cuyo,75+,Mujer,232,77.3333333333333,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,905.912073607907
2009,70,San Juan,Cuyo,75+,Varón,161,53.6666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,499.004791063938
2009,74,San Luis,Cuyo,20 a 29,Mujer,1,0.333333333333333,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,20.1343246459147
2009,74,San Luis,Cuyo,20 a 29,Varón,1,0.333333333333333,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,18.2188574623216
2009,74,San Luis,Cuyo,30 a 44,Mujer,1,0.333333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,16.9050291615122
2009,74,San Luis,Cuyo,30 a 44,Varón,4,1.33333333333333,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,60.4515335196379
2009,74,San Luis,Cuyo,45 a 59,Mujer,13,4.33333333333333,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,157.909111670152
2009,74,San Luis,Cuyo,45 a 59,Varón,21,7,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,219.985000009902
2009,74,San Luis,Cuyo,60 a 74,Mujer,72,24,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,553.955664092271
2009,74,San Luis,Cuyo,60 a 74,Varón,96,32,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,602.956870893075
2009,74,San Luis,Cuyo,75+,Mujer,110,36.6666666666667,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,429.527276279611
2009,74,San Luis,Cuyo,75+,Varón,84,28,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,260.35032577249
2009,78,Santa Cruz,Patagonia Sur,20 a 29,Mujer,0,0,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,0
2009,78,Santa Cruz,Patagonia Sur,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2009,78,Santa Cruz,Patagonia Sur,30 a 44,Mujer,2,0.666666666666667,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,33.8100583230244
2009,78,Santa Cruz,Patagonia Sur,30 a 44,Varón,1,0.333333333333333,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,15.1128833799095
2009,78,Santa Cruz,Patagonia Sur,45 a 59,Mujer,7,2.33333333333333,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,85.0279832070048
2009,78,Santa Cruz,Patagonia Sur,45 a 59,Varón,7,2.33333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,73.3283333366338
2009,78,Santa Cruz,Patagonia Sur,60 a 74,Mujer,13,4.33333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,100.019772683327
2009,78,Santa Cruz,Patagonia Sur,60 a 74,Varón,40,13.3333333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,251.232029538781
2009,78,Santa Cruz,Patagonia Sur,75+,Mujer,27,9,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,105.429422359541
2009,78,Santa Cruz,Patagonia Sur,75+,Varón,26,8.66666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,80.5846246438658
2009,82,Santa Fe,Centro,20 a 29,Mujer,3,1,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,60.4029739377441
2009,82,Santa Fe,Centro,20 a 29,Varón,2,0.666666666666667,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,36.4377149246433
2009,82,Santa Fe,Centro,30 a 44,Mujer,21,7,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,355.005612391756
2009,82,Santa Fe,Centro,30 a 44,Varón,18,6,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,272.031900838371
2009,82,Santa Fe,Centro,45 a 59,Mujer,121,40.3333333333333,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,1469.7694240068
2009,82,Santa Fe,Centro,45 a 59,Varón,156,52,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,1634.17428578784
2009,82,Santa Fe,Centro,60 a 74,Mujer,376,125.333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,2892.87957914853
2009,82,Santa Fe,Centro,60 a 74,Varón,552,184,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,3467.00200763518
2009,82,Santa Fe,Centro,75+,Mujer,696,232,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,2717.73622082372
2009,82,Santa Fe,Centro,75+,Varón,536,178.666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,1661.2830311197
2009,86,Santiago del Estero,NOA2,20 a 29,Mujer,3,1,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,60.4029739377441
2009,86,Santiago del Estero,NOA2,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2009,86,Santiago del Estero,NOA2,30 a 44,Mujer,5,1.66666666666667,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,84.525145807561
2009,86,Santiago del Estero,NOA2,30 a 44,Varón,8,2.66666666666667,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,120.903067039276
2009,86,Santiago del Estero,NOA2,45 a 59,Mujer,34,11.3333333333333,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,412.993061291166
2009,86,Santiago del Estero,NOA2,45 a 59,Varón,40,13.3333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,419.019047637908
2009,86,Santiago del Estero,NOA2,60 a 74,Mujer,64,21.3333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,492.405034748686
2009,86,Santiago del Estero,NOA2,60 a 74,Varón,102,34,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,640.641675323892
2009,86,Santiago del Estero,NOA2,75+,Mujer,79,26.3333333333333,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,308.478680237175
2009,86,Santiago del Estero,NOA2,75+,Varón,58,19.3333333333333,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,179.765701128624
2009,90,Tucumán,NOA1,20 a 29,Mujer,4,1.33333333333333,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,80.5372985836587
2009,90,Tucumán,NOA1,20 a 29,Varón,2,0.666666666666667,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,36.4377149246433
2009,90,Tucumán,NOA1,30 a 44,Mujer,10,3.33333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,169.050291615122
2009,90,Tucumán,NOA1,30 a 44,Varón,7,2.33333333333333,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,105.790183659366
2009,90,Tucumán,NOA1,45 a 59,Mujer,69,23,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,838.13297732619
2009,90,Tucumán,NOA1,45 a 59,Varón,91,30.3333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,953.26833337624
2009,90,Tucumán,NOA1,60 a 74,Mujer,200,66.6666666666667,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,1538.76573358964
2009,90,Tucumán,NOA1,60 a 74,Varón,239,79.6666666666667,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,1501.11137649422
2009,90,Tucumán,NOA1,75+,Mujer,231,77,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,902.007280187183
